,gene,p,difference,q,subclass
18148,TACC1,6.6018307348931e-16,0.752975606450578,1.54800036339577e-14,2
18150,TACC3,4.17772759055562e-36,-1.13397261278486,2.44774407184715e-33,2
18181,TAPT1,8.86536108543023e-22,0.686794438496301,4.65380212123322e-20,2
18186,TARS,4.00270090200884e-18,-0.621805210167407,1.28902582416997e-16,2
18228,TBRG4,1.25143371792642e-23,-0.606252198155781,8.06020943925446e-22,2
18233,TBX4,2.55365957755015e-21,1.44594175905543,1.27423403590779e-19,2
18237,TCEA3,1.03694389863368e-25,1.14672819200468,8.80094020134744e-24,2
18250,TCF21,1.2680921465416e-18,1.62127156487822,4.32939053714945e-17,2
18267,TDG,2.52407694446492e-25,-0.612189808624034,1.97606937682398e-23,2
18270,TDRD10,9.16626193250814e-17,1.71828579214992,2.45194131782246e-15,2
18280,TEF,1.29668062341304e-21,0.971383883590397,6.67184423882466e-20,2
18283,TENC1,9.07557765139088e-17,0.824750107415948,2.43126426079959e-15,2
18312,TFG,9.97364989751525e-19,-0.431388487939723,3.47699430112417e-17,2
18323,TGFBR2,1.07863374674402e-16,0.711305239235102,2.84342884500895e-15,2
18350,THOC4,1.38092655881709e-30,-0.768415018024049,2.43512321240726e-28,2
18373,TIMELESS,1.9242808711837e-25,-0.806018388374071,1.54649174616414e-23,2
18393,TK1,1.07393637552746e-22,-1.32717933156855,6.19235123450961e-21,2
18404,TLR2,3.90567604860532e-19,1.18625993730572,1.44478195663581e-17,2
18407,TLR5,4.36243907782648e-24,0.929940666005829,2.94553832604321e-22,2
18438,TMEM108,4.30502656117134e-16,1.26394612622505,1.03978985944887e-14,2
18448,TMEM125,1.33781255458353e-30,1.0991321812778,2.38222445381379e-28,2
18471,TMEM158,1.58665964073299e-17,-1.38646490631507,4.72434410731693e-16,2
18474,TMEM163,2.98504141738024e-28,1.72264922133497,3.47546841435111e-26,2
18480,TMEM173,1.49480376473263e-25,0.987471497322797,1.22851225243614e-23,2
18492,TMEM194A,5.5395503838689e-16,-0.560808421795914,1.31522684473478e-14,2
18522,TMEM37,7.4433283939104e-18,1.20258351775722,2.31495160305813e-16,2
18549,TMEM65,1.67682964521253e-17,-0.855487974344694,4.97651255653516e-16,2
18561,TMEM87A,4.04354910801033e-18,0.57819523130568,1.29987579555383e-16,2
18576,TMPO,1.0760173840584e-20,-0.668005714085234,4.94777310041841e-19,2
18579,TMPRSS2,1.48469185108218e-37,1.66262240633805,1.39681917027124e-34,2
18586,TMTC3,8.05518483497657e-16,-0.533031877011455,1.86615206833775e-14,2
18610,TNFSF13,5.03369802643307e-17,0.674836967843445,1.40275444790492e-15,2
18619,TNNC1,6.87268865262924e-19,1.64499551660422,2.45725677160836e-17,2
18621,TNNI3K,2.88934863410422e-20,1.6712873515475,1.2377179066329e-18,2
18632,TNS1,1.23107953746255e-19,0.925326455259308,4.89280035862851e-18,2
18634,TNXB,1.81223315785948e-21,1.75828406541249,9.27199742146528e-20,2
18645,TOMM40,6.60134806767966e-21,-0.59067612647261,3.10622499878927e-19,2
18648,TOP2A,1.34456472291356e-29,-1.62596297049375,2.00174828379336e-27,2
18652,TOPBP1,3.7606550461194e-21,-0.631807273476316,1.8510779838121e-19,2
18658,TOX,1.4100880471253e-16,1.15702198382855,3.67980304596793e-15,2
18673,TPI1,2.4876234048907e-19,-0.612437322008994,9.43271480230267e-18,2
18687,TPSAB1,2.02034352403551e-21,1.55728389855422,1.02501395047645e-19,2
18688,TPSB2,1.61810026521408e-19,1.60542595228721,6.32033443378136e-18,2
18693,TPX2,1.53809301356741e-37,-1.94091892120943,1.39681917027124e-34,2
18702,TRAIP,2.44829153976949e-29,-1.07096242738988,3.36881206339646e-27,2
18744,TRIM59,2.32220119284099e-17,-0.758704513260076,6.70558668769013e-16,2
18758,TRIP13,2.95620549981875e-32,-1.93631373328715,7.00239210109932e-30,2
18772,TROAP,1.36354234368078e-40,-2.19309675692452,6.1915048970685e-37,2
18774,TRPA1,1.55653169711542e-16,-1.65874756381084,4.03299361122787e-15,2
18814,TSPAN4,3.0770435079914e-17,0.797482426034065,8.74621928570388e-16,2
18823,TSSC1,8.27608709101212e-16,-0.416917868770208,1.90759606388392e-14,2
18851,TTK,2.03202695584068e-35,-2.07210088922356,9.97505556727953e-33,2
18867,TUBA1B,1.7406745696883e-24,-0.667971009335133,1.24963921775686e-22,2
18868,TUBA1C,2.08710006687017e-27,-0.779334582423123,2.24307683518124e-25,2
18882,TUBG1,8.98319266811306e-24,-0.678495768604705,5.86912692197617e-22,2
18899,TXNDC11,7.93883988700257e-18,0.506820714747693,2.45644205907373e-16,2
18910,TYMS,1.00255178459822e-21,-1.07787299595747,5.21757824173566e-20,2
18930,UBE2C,1.86507992467808e-36,-2.24581451783928,1.16811885075614e-33,2
18948,UBE2S,1.78473547421141e-33,-1.35354574234758,5.22841135775836e-31,2
18949,UBE2T,5.4036994535279e-24,-1.34211457058274,3.60836004317747e-22,2
18956,UBL3,1.35266072691186e-17,0.607158014359799,4.04750853095554e-16,2
18966,UBTD1,6.26040848555663e-17,0.721894713841673,1.71852400049775e-15,2
18978,UCK2,8.29242884459104e-24,-1.48866007024317,5.45707917044591e-22,2
19002,UHRF1,6.75445542959345e-26,-1.58606345365734,5.92662676172492e-24,2
19017,UNG,1.41643303589359e-24,-0.604602305359323,1.05006829514022e-22,2
19064,USP54,1.69833070349264e-17,0.70762156605371,5.02390562989199e-16,2
19067,UST,9.69967926971246e-16,1.1324375355501,2.21605188961364e-14,2
19079,VAMP2,2.01035799644817e-23,0.618360390892216,1.25478117833292e-21,2
19104,VEPH1,7.02812310152042e-26,2.19860283850613,6.07865713775788e-24,2
19109,VIPR1,8.50607060445449e-26,1.5206653546889,7.32207395207142e-24,2
19138,VRK1,5.71282211181572e-30,-0.734242933125172,8.86854598435119e-28,2
19139,VRK2,1.05439891410843e-20,-0.492942801320279,4.86067194846483e-19,2
19140,VSIG2,1.77112652620974e-19,2.16852279395944,6.88843064144486e-18,2
19148,VWA2,1.24862808224931e-18,1.32663376668748,4.27096645158083e-17,2
19161,WBP11,3.73447541091321e-16,-0.349216987294898,9.10460092461968e-15,2
19165,WBSCR17,3.7440197618915e-18,1.49052749124352,1.21216810936248e-16,2
19173,WDHD1,1.41820412389637e-23,-1.06685144812343,9.10206413509886e-22,2
19190,WDR53,5.10443292510378e-20,-0.476318537342879,2.12641778024449e-18,2
19199,WDR67,2.53518488883207e-26,-0.917006550043123,2.36136221209522e-24,2
19205,WDR75,5.26633441371091e-17,-0.377232544439918,1.46257541217479e-15,2
19228,WIF1,1.67512281122263e-16,2.91484204672668,4.30952629181822e-15,2
19261,WWP2,3.69404935278626e-16,0.478981657137568,9.01814763369044e-15,2
19280,XPOT,5.03548918148987e-17,-0.591379694059532,1.40275444790492e-15,2
19281,XRCC2,3.51368962922973e-24,-1.34274107561452,2.40826961266791e-22,2
19291,YARS2,9.14776024008091e-19,-0.476911519342282,3.21997614807344e-17,2
19302,YKT6,2.29683318912512e-20,-0.524026351057646,1.00282166379999e-18,2
19315,YWHAG,1.22312889058667e-20,-0.541643667670527,5.61002273730447e-19,2
19339,ZBTB4,2.54127910857345e-18,0.572088685800635,8.3769968147041e-17,2
19370,ZDHHC15,4.14459657184123e-16,1.31961741902853,1.0037107671247e-14,2
19394,ZFP2,5.5873850227215e-22,0.993157141011313,2.98481394610855e-20,2
19468,ZNF204P,6.77237555623727e-18,1.09529128542027,2.12446730963623e-16,2
19535,ZNF367,2.74605622673757e-17,-0.911907583096334,7.85458570806842e-16,2
19539,ZNF385B,9.87024418581557e-19,2.50098602475219,3.45044198558913e-17,2
19605,ZNF540,2.03370329324462e-19,1.0416894182826,7.84249531108323e-18,2
19661,ZNF658,4.70933210978314e-16,0.655470054332775,1.12992865402895e-14,2
19769,ZWILCH,1.23714826964206e-26,-0.713562222015855,1.20808193664025e-24,2
19770,ZWINT,1.91546366457915e-29,-1.2677564911666,2.80569084997993e-27,2
19847,ACAD8,1.94661261171427e-25,-1.09000670246276,3.53757909926834e-22,3
19936,ADA,2.24919361358553e-16,1.02552493109462,2.19755889998332e-14,3
20018,AIM1L,3.36205779293284e-29,2.70296786888952,1.22197352541937e-25,3
20164,ANLN,5.15706307957098e-19,1.47373020321338,1.30165704645894e-16,3
20183,ANXA2P2,4.64604629008786e-22,0.977417140385159,3.12713330480617e-19,3
20185,ANXA2,1.94928443722369e-22,0.980086500257046,1.41697384310664e-19,3
20190,ANXA8L2,4.35679624380078e-22,3.0447255958137,3.04523300533044e-19,3
20191,ANXA8,3.40758655563434e-18,3.15946084599152,6.21258062854034e-16,3
20229,APOL1,2.92801791765964e-19,1.43071804236073,7.94192083845204e-17,3
20257,ARHGAP11A,2.37285550096327e-18,1.20660198966867,4.58743649138356e-16,3
20278,ARHGEF19,3.41857735571471e-18,-1.16499972736851,6.21258062854034e-16,3
20296,ARL14,5.92329282690675e-17,3.43973644366949,7.1287417578395e-15,3
20318,ARNTL2,2.05773631567561e-33,2.32995329030885,1.86976210323864e-29,3
20487,B3GNT3,1.07945216673592e-18,1.48007343754793,2.48314990203695e-16,3
20490,B3GNT8,1.76166615446927e-19,-1.77347778634241,5.08170778177302e-17,3
20532,BCAM,2.15138518499128e-17,-1.27996922357499,2.8747884534446e-15,3
20651,BTBD9,8.88455562847852e-24,-1.15581448376551,8.96994607979668e-21,3
20661,BUB1B,1.30007622074526e-16,1.18390581497797,1.38978147997668e-14,3
20667,BZRAP1,1.00475848105773e-16,-1.6694858933307,1.10663490159164e-14,3
20798,C15ORF41,1.0120418339428e-16,0.703151973628469,1.10794194266521e-14,3
20815,C16ORF5,4.22600691420624e-17,-0.893104963767165,5.18913673323446e-15,3
20824,C16ORF89,2.7862864235192e-16,-3.4611398818689,2.67911022087907e-14,3
20870,C19ORF33,3.11107238084986e-16,1.60923262629602,2.91430507098889e-14,3
20890,C1QL2,2.07467095888928e-19,-2.99261836541796,5.80046082090691e-17,3
20923,C1ORF168,1.19207762249493e-18,-2.66060328631792,2.67452180661733e-16,3
20970,C1ORF95,3.61393966260484e-17,-2.34520498845285,4.49836475948752e-15,3
21222,C9ORF173,7.81714874520741e-19,-1.94431477818923,1.86922426508756e-16,3
21273,CADM1,4.82070658285953e-20,-1.75851942715622,1.65295661755295e-17,3
21332,CASC5,4.67448223089698e-16,1.22882433858065,4.20541413772727e-14,3
21477,CCNA2,2.51689815533193e-19,1.21962588087435,6.93024093588593e-17,3
21479,CCNB1,1.68669679522114e-16,1.07643673264883,1.72204162132325e-14,3
21480,CCNB2,7.43936847876568e-23,1.21355619799858,6.75978216823043e-20,3
21525,CD302,2.52056796767155e-16,-1.19688767123664,2.43650434449442e-14,3
21562,CDCA2,1.32913715274595e-19,1.23215505428991,4.09396770794104e-17,3
21563,CDCA3,1.1143288651456e-17,1.24895347010935,1.67361144349512e-15,3
21568,CDCP1,2.13983486102135e-20,1.23283414684194,8.27387636794489e-18,3
21590,CDK1,2.23689960439646e-17,1.11342956365328,2.96723916136474e-15,3
21602,CDKL2,2.05027138809321e-16,-2.06638402569204,2.0379952050907e-14,3
21643,CENPK,7.70005748773044e-16,1.05890207267185,6.69536577629308e-14,3
21650,CENPW,1.71093308436873e-16,1.05665926161467,1.7370272034767e-14,3
21655,CEP55,1.4998434412144e-18,1.22329977963252,3.13294883415969e-16,3
21750,CIT,3.69518987291212e-16,-1.30446659358886,3.40876576448893e-14,3
21799,CLIC6,1.39610829658392e-19,-2.4289597328169,4.15925837275731e-17,3
21820,CLUL1,1.24539704742844e-17,-2.14965494913702,1.81060804343336e-15,3
21823,CMAH,5.43617519745447e-19,-1.4931939806624,1.3533097515526e-16,3
22011,CRY2,4.43127763861316e-19,-0.789034444059824,1.13826085674704e-16,3
22163,CYTSB,5.39327739969846e-21,1.02598471774292,2.57926395222948e-18,3
22167,DAAM2,7.28806088266709e-21,-1.6875783967718,3.15347453382641e-18,3
22174,DAPK2,5.57692051189612e-19,-1.30193156198857,1.36958616841471e-16,3
22262,DEPDC1B,1.71025949554961e-18,1.21361088919372,3.45339397918034e-16,3
22321,DKK1,1.03940222956553e-24,4.27593196803153,1.45300436291495e-21,3
22333,DLGAP5,1.41885235842165e-18,1.22400347401254,3.06961951304722e-16,3
22449,DSG2,3.25955082834728e-16,1.01927166612231,3.02223557160996e-14,3
22518,ECT2,9.60673086724763e-18,1.02820044695403,1.4670850424411e-15,3
22545,EFR3B,8.00878822128762e-16,-1.74424835739645,6.89780608272322e-14,3
22554,EHBP1,6.90564780208939e-17,0.802000811262792,8.07753333257279e-15,3
22702,ERO1LB,2.91085251708378e-16,-1.30302161656418,2.77865068783712e-14,3
22709,ESCO2,1.6261519559142e-16,1.14922818084276,1.67909428947891e-14,3
22718,ESYT3,1.30425994844032e-18,-2.27003798446573,2.855700728073e-16,3
22723,ETHE1,7.30230715353245e-17,0.932607818209643,8.45253680899014e-15,3
22798,FAM117A,8.67992619425208e-16,-0.834621880916758,7.44058012868599e-14,3
22809,FAM125B,5.27253896907085e-18,-1.06418595890212,9.03941987593628e-16,3
22860,FAM184A,1.35611842480012e-19,-2.19002242583852,4.1074566889821e-17,3
22923,FAM69B,7.60383660606822e-18,-1.63704055193594,1.23379038073284e-15,3
22936,FAM83B,1.4481757651157e-17,3.05300571264901,1.99376501359452e-15,3
22958,FANCI,6.01000765913314e-17,0.885604906608929,7.18551770983069e-15,3
23048,FGF18,1.37777296660637e-17,-1.69179725679792,1.96613736632554e-15,3
23143,FNDC5,1.38483234958273e-17,-1.64178552818994,1.96613736632554e-15,3
23150,FOSL1,1.2977933838162e-21,2.20792390321529,7.86159972136393e-19,3
23167,FOXM1,7.00228481978336e-18,1.37140357867124,1.15684110936294e-15,3
23255,GALNT11,1.28528352020681e-23,-0.77354958267909,1.22933986382728e-20,3
23269,GAPDH,1.15966757242311e-17,0.982542401030344,1.72742940931518e-15,3
23338,GFRA3,4.56805904606926e-20,-3.37653938383743,1.59644878931186e-17,3
23350,GGTLC1,1.46241508392708e-18,-2.89632009733891,3.09028713025661e-16,3
23366,GJB2,8.99807030136402e-18,1.92853188305776,1.40967182402318e-15,3
23367,GJB3,8.75582765852461e-41,3.84604458071053,1.59119656038368e-36,3
23376,GLB1L3,3.89097515687864e-18,-3.78288456472278,7.00105856692629e-16,3
23398,GLS2,6.06852939544503e-17,-1.83326134034068,7.20806435970082e-15,3
23434,GNMT,8.55137445100598e-17,-1.69288601721388,9.71275799363323e-15,3
23475,GPD1L,8.6953281555702e-18,-1.08075548025221,1.37408868322763e-15,3
23487,GPR115,3.6752324483431e-27,2.87679505027009,9.54142846910559e-24,3
23488,GPR116,1.12752223832711e-20,-1.80091045199133,4.55343591935968e-18,3
23687,HDAC5,2.27676302930022e-17,-0.694903217372602,2.99823293706325e-15,3
23770,HJURP,2.94158023910499e-20,1.32300220697994,1.09096607520929e-17,3
23793,HMGA1,2.65789955546678e-17,1.18829633121141,3.45014347296413e-15,3
23804,HMMR,1.096204848592e-16,1.16013685933539,1.19289405469835e-14,3
23848,HPCAL4,8.02953523632179e-23,-2.28571449048993,6.94860684998457e-20,3
23930,ICAM4,8.1584538788983e-17,-1.7532464855967,9.32475360636596e-15,3
24012,IL18,5.37826873065545e-20,1.15091364706704,1.77707777531275e-17,3
24018,IL1R2,3.77295607752437e-25,2.43621753072062,5.7138275664042e-22,3
24074,INPP5J,6.52485799851364e-18,-1.52945215929382,1.09875885021958e-15,3
24125,IRX5,1.24931929908197e-18,-2.46867713514217,2.7687658075874e-16,3
24155,ITGB1,1.68427602366519e-16,0.795151313839554,1.72204162132325e-14,3
24156,ITGB4,1.71772972832781e-22,1.7174808612925,1.35723053708266e-19,3
24244,KCNJ11,2.71352227706782e-18,-1.72356888436245,5.19082529906879e-16,3
24268,KCP,2.47760911486822e-17,2.25160093975739,3.23925111111512e-15,3
24277,KCTD3,2.70158000074526e-17,0.784037319115562,3.4819725782655e-15,3
24300,KIAA0101,4.51125601845145e-18,1.22516811726754,7.95951996342895e-16,3
24352,KIAA1524,9.08057658699494e-17,1.12954717922395,1.01865011305839e-14,3
24372,KIF11,3.05302362279966e-16,1.01411695418419,2.87474602575846e-14,3
24386,KIF23,5.76735495533024e-22,1.32088070882115,3.74321934297202e-19,3
24417,KLF4,1.03030020386011e-17,1.21609915522381,1.56030380039581e-15,3
24460,KLK6,4.66776763903782e-16,4.17885692680703,4.20541413772727e-14,3
24493,KRT16,2.78061394715283e-18,3.48641747019362,5.26376013141754e-16,3
24501,KRT6A,3.95975859817959e-21,5.19477166114012,2.05601980013479e-18,3
24502,KRT6B,2.79901602362036e-25,4.84006970376893,4.62422892702298e-22,3
24503,KRT6C,6.68988615046457e-21,4.23041484283093,2.9652512442047e-18,3
24518,KYNU,2.08731111455762e-16,2.47165279070989,2.05111654564672e-14,3
24530,LAMA3,6.52979452064684e-18,2.23924201198471,1.09875885021958e-15,3
24538,LAMC2,1.48219656446753e-17,1.87804252766972,2.02526001248635e-15,3
24551,LASS4,3.8639872259646e-20,-1.56623811390705,1.37686744818539e-17,3
24609,LIFR,1.15602925225459e-18,-1.5035636056456,2.62606495015283e-16,3
24670,LOC100130093,5.69385655724612e-21,-0.833809212762763,2.58686138037084e-18,3
24722,LOC145837,6.77877185402249e-17,-2.92560073756576,7.99939096773706e-15,3
24760,LOC283070,1.91028751174133e-18,-1.71923023340246,3.81490713745881e-16,3
24761,LOC283174,1.32647886834497e-16,-2.50676166558116,1.40971347803703e-14,3
24795,LOC342346,9.00308753356938e-16,-1.42206406193604,7.68136665481485e-14,3
24863,LOC651250,4.44706547235127e-19,-0.898590105567974,1.13826085674704e-16,3
25032,LYPD3,1.8139083084491e-21,2.76994750819104,1.03903312523953e-18,3
25130,MAPK8IP1,6.63970310324165e-16,-1.15642512613042,5.81044026277636e-14,3
25160,MBIP,3.90022396467376e-31,-1.71717979029416,1.77196925275041e-27,3
25266,MFSD2B,1.56382508104777e-16,1.18010913071023,1.62396532559321e-14,3
25354,MOAP1,2.18417524068264e-18,-0.628962813005872,4.26806630633609e-16,3
25479,MTL5,3.21486746897225e-16,1.52625782614966,2.99609161608373e-14,3
25504,MUC16,2.05223750911571e-16,2.79360286327421,2.0379952050907e-14,3
25532,MYEOV,9.88981562909696e-17,3.05722092762731,1.09590011846085e-14,3
25546,MYLIP,4.25843652388949e-16,-0.835595986447185,3.86942834743219e-14,3
25551,MYO15A,5.30573036286678e-17,-1.36833226727921,6.47121059626698e-15,3
25555,MYO1E,2.18264192320681e-24,1.2015318491407,2.64434344469582e-21,3
25631,NCALD,2.93466629015641e-21,-1.43649017830011,1.61611183306098e-18,3
25636,NCAPG,9.14715895709425e-18,1.19421639852224,1.42078051048952e-15,3
25637,NCAPH,1.21293343235485e-16,1.16852529730922,1.31206186108242e-14,3
25751,NGF,4.8011882471008e-21,-2.1246924003527,2.36215527942541e-18,3
25805,NMI,2.95668919925343e-17,0.68977319297168,3.78393752239666e-15,3
25959,NUP210L,5.37911398317162e-24,-3.11974101823988,5.75027284801046e-21,3
25969,NUSAP1,1.77169582825594e-16,0.923100416497869,1.77884134181741e-14,3
26004,OIP5,1.36318403724671e-16,1.39905108367109,1.44029904121421e-14,3
26135,PBK,5.60474240743184e-17,1.44053878309168,6.79033225135059e-15,3
26139,PBXIP1,1.52618762089899e-22,-0.896708413301921,1.26070034702715e-19,3
26179,PCP4L1,7.86078764215952e-18,-3.03417508175375,1.26419552053951e-15,3
26219,PDIK1L,3.81076263991868e-16,-0.615610672427678,3.49762573006274e-14,3
26256,PERP,2.97506113570824e-16,0.938098129911763,2.81592635516801e-14,3
26271,PFKP,6.65036908962462e-16,1.181820518342,5.81044026277636e-14,3
26290,PGM2,4.14278922705271e-19,0.910922723810611,1.09111461772795e-16,3
26379,PITX1,3.95009898916838e-16,2.05449466146764,3.60729391608829e-14,3
26389,PKM2,4.37333855051106e-18,0.692296871771921,7.79183151749387e-16,3
26394,PKP2,7.78730662249364e-29,2.64457924759781,2.35864538750962e-25,3
26419,PLCD3,1.38824874183531e-24,1.76117623976898,1.80204602752665e-21,3
26438,PLEKHB1,1.63775122756497e-17,-1.59705358778744,2.22110843720434e-15,3
26445,PLEKHG4B,3.18998422480815e-18,-2.66863247578421,5.91546768545291e-16,3
26459,PLIN3,2.92038893620696e-16,0.775443929336621,2.77865068783712e-14,3
26463,PLK1,2.5146808321734e-20,1.22296898195971,9.5206864089765e-18,3
26602,PPP1R13B,1.12260357542454e-19,-1.07100353069446,3.51742668555003e-17,3
26637,PRC1,4.80931851310956e-21,1.11889095372358,2.36215527942541e-18,3
26686,PRMT8,9.1201828197447e-21,-2.87938313447792,3.76684278143683e-18,3
26717,PRRT3,3.56002633036163e-19,-1.07256762128042,9.51417036789146e-17,3
26811,PTP4A3,1.71018058029783e-18,-1.03575608920317,3.45339397918034e-16,3
26885,RAB11FIP3,1.76186032665535e-16,-0.85102782147499,1.77879376201709e-14,3
26936,RAD51,1.73808765057087e-20,1.22253966130451,6.86657975517922e-18,3
27145,RHOF,9.92471974282268e-22,1.72377011515464,6.21937696159712e-19,3
27176,RNASE1,1.97462263041853e-18,-1.49570847100722,3.90052359376043e-16,3
27185,RND3,8.06490386902955e-18,1.16666364601192,1.2856447194024e-15,3
27313,RRM2,1.82958564946157e-21,1.25732563653681,1.03903312523953e-18,3
27370,S100A16,5.29107616986311e-24,1.47242344699177,5.75027284801046e-21,3
27389,SALL2,4.91997324842929e-20,-1.87466666659756,1.65575321932788e-17,3
27415,SBK1,1.22114610433834e-16,-1.93915286455883,1.31312947657637e-14,3
27455,SCNN1B,3.40083115811672e-17,-2.34365073364131,4.26229687147967e-15,3
27474,SDCBP2,1.21713991549894e-17,2.24767733201817,1.78379707131954e-15,3
27478,SDHAP3,1.27594870641525e-17,-1.4175092252666,1.84030284457812e-15,3
27523,SEMA6C,1.18912522114135e-17,-1.23949482127714,1.75690834502453e-15,3
27558,SERPINB5,3.05815840928447e-32,4.8616826733965,1.85253042573089e-28,3
27609,SFTA3,5.36206012553977e-16,-3.49710815959919,4.73032614861331e-14,3
27626,SGOL1,7.4406827540088e-18,1.18318732599163,1.21819394314056e-15,3
27651,SH3TC2,1.43655557537734e-18,2.33456491198803,3.07135582015675e-16,3
27657,SHE,9.86002368543853e-17,-1.63488237525665,1.09590011846085e-14,3
27699,SKA1,9.28426784519764e-18,1.25110747953039,1.42985592839641e-15,3
27700,SKA3,4.08993304652829e-17,1.22792675443576,5.05621450711283e-15,3
27769,SLC25A42,3.76698348397374e-20,-1.08228300057335,1.3691478170851e-17,3
27791,SLC2A1,1.11887181000178e-25,1.86961801145443,2.25925082257359e-22,3
27844,SLC47A1,5.22849972047232e-18,-1.7635857400182,9.03941987593628e-16,3
27932,SMOX,4.71641697165446e-16,1.41427190252975,4.22223870078209e-14,3
27989,SNX25,1.44276420988624e-17,-0.902879684090054,1.99376501359452e-15,3
28057,SPC25,8.81156913956096e-17,1.13566639481355,9.94612707908331e-15,3
28076,SPINK2,6.7318928779973e-19,-2.42559315545871,1.6311825236246e-16,3
28105,SQRDL,8.70091522420066e-20,1.07743480951314,2.82360236373926e-17,3
28150,ST3GAL5,6.67905597605676e-18,-1.64008492655923,1.11356407571449e-15,3
28212,STXBP1,3.41031259686463e-21,-1.41856959539312,1.82281208302414e-18,3
28274,SYT2,1.84438334448972e-19,-2.21751195028512,5.23718414365808e-17,3
28316,TAPT1,5.61300525578212e-21,-0.759143228248398,2.58686138037084e-18,3
28321,TAS1R1,2.08802377672725e-16,-1.77945981898149,2.05111654564672e-14,3
28333,TBC1D24,1.44199661746693e-17,-0.76150659118752,1.99376501359452e-15,3
28388,TDRD10,8.03084579478932e-21,-2.59712030134589,3.3940595495048e-18,3
28394,TEAD4,5.08251481730784e-16,0.95384582741084,4.50558740365538e-14,3
28537,TMEM108,1.57243592235623e-19,-1.73391623993134,4.60901258338383e-17,3
28557,TMEM150A,1.67050795397948e-17,-0.821268276458843,2.24875118871623e-15,3
28568,TMEM170B,9.65674070308816e-16,-1.07634873924543,8.20055835501033e-14,3
28627,TMEM59L,1.50218220547201e-16,-2.66649913157097,1.57431905498443e-14,3
28716,TNS4,1.5749084593898e-18,3.23472543510531,3.25236493551032e-16,3
28754,TPPP,7.73159697648246e-17,-1.61439690365514,8.8928045476972e-15,3
28760,TPX2,3.12614452487874e-17,1.22937712253676,3.94523780907093e-15,3
28798,TRIM29,3.03005599144428e-18,3.5154644725496,5.67682551881618e-16,3
28920,TTK,1.50735440250531e-16,1.23489795718007,1.57431905498443e-14,3
28957,TWF1,7.97053329566659e-16,0.682820093541842,6.89754769438804e-14,3
29048,UCK2,1.94167206582339e-22,1.42158510694851,1.41697384310664e-19,3
29073,UMODL1,6.9338865343166e-17,-3.02350822941439,8.07753333257279e-15,3
29076,UNC13B,1.00570412520266e-19,-1.09447468977043,3.20643176619438e-17,3
29115,USP27X,2.32098692950805e-26,-1.39285753108331,5.27241193374372e-23,3
29148,VASP,1.43310725394191e-17,0.756332358054351,1.99376501359452e-15,3
29152,VDAC1,9.14947390566039e-19,0.641053252397381,2.15939466607229e-16,3
29337,XPNPEP1,3.00475916516447e-17,0.521490526184298,3.81856561598139e-15,3
29362,YPEL1,1.01430386163783e-18,-1.1677231688543,2.36319795865952e-16,3
29464,ZFYVE20,4.81741414566488e-16,-0.498925309729582,4.2915131014298e-14,3
29535,ZNF238,4.58168689369129e-18,-1.04569775708736,8.00605729990883e-16,3
29543,ZNF254,2.43773622795492e-16,-0.946973946905481,2.36903638880346e-14,3
29867,ABCA4,5.90095297379917e-16,-2.43673715834177,4.60426287826905e-14,4
29946,ACTBL2,8.30427979086336e-22,-2.05359377329285,2.84852465279049e-19,4
29973,ADAM8,2.17843414995586e-16,-1.31629304829043,1.86756141815422e-14,4
30015,ADORA1,7.19228021405869e-16,-1.89306121653021,5.47094787830908e-14,4
30017,ADORA2B,1.25957599890186e-20,-1.21998984862858,2.93578098205587e-18,4
30080,AHNAK,1.16270211845717e-23,-1.42441229322411,7.04597483785045e-21,4
30082,AHR,5.50972215338294e-19,-1.12649115558189,8.78655690776332e-17,4
30091,AIM1,1.501917327511e-24,-1.82086033154936,1.092194280566e-21,4
30111,AKR7A3,8.22376039037298e-22,3.28598462169604,2.84852465279049e-19,4
30112,AKR7L,6.92799694779578e-20,2.25725358676797,1.36903244033617e-17,4
30169,AMY1A,2.76030885703151e-16,-2.78983468559294,2.30194564315747e-14,4
30242,ANXA1,1.56310465599406e-36,-2.27727013566899,2.8417242645972e-32,4
30243,ANXA2P1,4.21277151953769e-17,-1.10163451245396,4.11764442070942e-15,4
30244,ANXA2P2,9.7023678347028e-23,-1.07592028399127,4.89969575652491e-20,4
30246,ANXA2,4.65864834414574e-22,-1.0490793612878,1.7644630603452e-19,4
30251,ANXA8L2,2.65130756730438e-21,-2.87031066351928,7.90176583173666e-19,4
30252,ANXA8,7.39477283123941e-24,-2.9602185688741,4.9791470397012e-21,4
30320,AQP1,3.97417226333649e-19,-1.80319769308828,6.50904970697814e-17,4
30327,AREG,3.05611040457572e-22,-2.55577273345953,1.23466860344859e-19,4
30342,ARHGAP20,7.40629398705488e-21,-1.8403982112,1.92352035263797e-18,4
30351,ARHGAP31,7.15848370389927e-16,-1.0416927164236,5.46811906457516e-14,4
30394,ARL6IP5,6.19640348156738e-20,-0.83981479654652,1.23791884939445e-17,4
30436,ASCL1,4.70913560423732e-21,6.49858795584437,1.29715280734901e-18,4
30481,ATP10A,1.98975697013884e-23,-1.79312255010762,1.16689618442336e-20,4
30550,AXL,3.25529386344754e-18,-1.12095623178834,4.22723160267688e-16,4
30616,BCAR3,3.30558800770371e-17,-0.950915857874467,3.32019834143942e-15,4
30625,BCL10,6.36136698230593e-24,-0.66519996475145,4.44806352839699e-21,4
